completed_at,content_generation_job_id,cost_input_cached,cost_input_joined,cost_input_non_cached,cost_output,job_category,job_name,llm_name,nb_tokens_input_cached,nb_tokens_input_joined,nb_tokens_input_non_cached,nb_tokens_output,pipe_job_ids,pipeline_run_id,platform_llm_id,started_at,unit_job_id
2025-11-14 15:51:25.111357,make_object_direct,0,7.865e-05,7.865e-05,0.00015572,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,715,715,458,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00011044,0.00011044,0.00014756,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,1004,1004,434,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00071247,0.00071247,0.00043996000000000004,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,6477,6477,1294,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00026565000000000003,0.00026565000000000003,0.00025160000000000004,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,2415,2415,740,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00011781000000000001,0.00011781000000000001,0.00036516,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,1071,1071,1074,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00033418,0.00033418,0.00023188,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,3038,3038,682,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00011946000000000001,0.00011946000000000001,1.496e-05,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,1086,1086,44,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00037928,0.00037928,4.6240000000000005e-05,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,3448,3448,136,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00038181,0.00038181,6.426000000000001e-05,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,3471,3471,189,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
2025-11-14 15:51:25.111357,make_object_direct,0,0.00030261000000000003,0.00030261000000000003,7.208e-05,llm_job,,meta-llama/llama-4-scout-17b-16e-instruct,0,2751,2751,212,"['pipe_builder', 'draft_the_plan', 'draft_the_concepts', 'structure_concepts', 'draft_flow', 'review_flow', 'design_pipe_signatures', 'write_bundle_header', 'detail_pipe_spec', 'detail_pipe_spec', 'detail_pipe_sequence', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'detail_pipe_spec', 'detail_pipe_llm', 'assemble_pipelex_bundle_spec']",nkRgVhwPm8RJYkeuS5AfwJ,meta-llama/llama-4-scout-17b-16e-instruct,2025-11-14 15:51:25.132689,llm_gen_object
